YEAR,DOY,T2M_MAX,T2M_MIN,T2MDEW,PRECTOTCORR,RH2M,WS2M,GWETPROF,GWETTOP,date,month,month_day,normal_max_temp,normal_min_temp,normal_rainfall,normal_dew_point,normal_wind_speed,max_temp_anomaly,min_temp_anomaly,rainfall_anomaly,dew_point_anomaly,wind_speed_anomaly,dry_spell_len,avg_temp_7d,heat_norm,drought_norm,flood_norm,crop,soil_type,heat_stress,drought_stress,flood_stress,crop_risk
1994,11,27.29,13.96,15.31,0.03,76.39,1.97,0.66,0.65,1994-01-11,1,01-11,28.173,12.384666666666668,0.01966666666666667,9.472000000000001,1.8416666666666666,-0.8829999999999991,1.575333333333333,0.01033333333333333,5.837999999999999,0.1283333333333334,11,27.05857142857143,2.7927333333333317,357.6286666666666,12.565309333333332,Wheat,Loamy,0.0,0.0,0.001,Low
1994,12,25.3,15.85,17.57,4.17,86.72,1.63,0.66,0.68,1994-01-12,1,01-12,28.312,12.741999999999999,0.16633333333333333,9.627,1.7436666666666667,-3.0120000000000005,3.1080000000000005,4.003666666666667,7.943,-0.1136666666666668,1,26.774285714285714,2.7927333333333317,357.6286666666666,12.565309333333332,Wheat,Loamy,0.0,0.0,0.217,Low
1994,13,25.51,13.65,14.89,0.32,81.47,1.52,0.66,0.66,1994-01-13,1,01-13,28.349333333333334,12.605666666666668,0.011666666666666665,9.441,1.6113333333333333,-2.8393333333333324,1.0443333333333324,0.30833333333333335,5.449,-0.09133333333333327,1,26.507142857142856,2.7927333333333317,357.6286666666666,12.565309333333332,Wheat,Loamy,0.0,0.0,0.016,Low
1994,14,25.03,11.44,11.56,0.05,73.99,1.77,0.66,0.65,1994-01-14,1,01-14,28.752333333333336,12.841333333333333,0.006333333333333333,9.637333333333334,1.772,-3.722333333333335,-1.4013333333333335,0.04366666666666667,1.9226666666666663,-0.0020000000000000018,2,26.217142857142854,2.7927333333333317,357.6286666666666,12.565309333333332,Wheat,Loamy,0.0,0.0,0.002,Low
1994,15,23.36,8.48,5.98,0.0,61.53,1.99,0.66,0.64,1994-01-15,1,01-15,28.585666666666665,13.099333333333334,0.010666666666666666,9.941666666666666,1.8880000000000001,-5.225666666666665,-4.6193333333333335,-0.010666666666666666,-3.961666666666666,0.10199999999999987,3,25.674285714285713,2.7927333333333317,357.6286666666666,12.565309333333332,Wheat,Loamy,0.0,0.0,0.0,Low
1994,16,25.36,6.13,3.53,0.0,48.81,1.89,0.65,0.64,1994-01-16,1,01-16,28.44,12.854999999999999,0.03933333333333334,9.696333333333333,1.731,-3.080000000000002,-6.724999999999999,-0.03933333333333334,-6.166333333333334,0.1589999999999998,4,25.509999999999998,2.7927333333333317,357.6286666666666,12.565309333333332,Wheat,Loamy,0.0,0.0,0.0,Low
1994,17,27.81,8.9,7.26,0.0,55.83,2.37,0.65,0.63,1994-01-17,1,01-17,28.322,13.002,0.033666666666666664,9.802999999999999,1.78,-0.5120000000000005,-4.102,-0.033666666666666664,-2.5429999999999993,0.5900000000000001,5,25.665714285714284,2.7927333333333317,357.6286666666666,12.565309333333332,Wheat,Loamy,0.0,0.0,0.0,Low
1994,18,26.78,12.31,11.58,0.0,66.61,1.79,0.65,0.62,1994-01-18,1,01-18,28.279333333333334,12.861333333333334,0.0,9.508333333333333,1.7783333333333333,-1.4993333333333325,-0.5513333333333339,0.0,2.071666666666667,0.011666666666666714,6,25.592857142857145,2.7927333333333317,357.6286666666666,12.565309333333332,Wheat,Loamy,0.0,0.0,0.0,Low
1994,19,25.49,12.29,9.89,0.0,64.57,1.45,0.65,0.62,1994-01-19,1,01-19,28.50133333333333,12.336,0.0,8.901666666666667,1.7856666666666667,-3.011333333333333,-0.04600000000000115,0.0,0.9883333333333333,-0.3356666666666668,7,25.62,2.7927333333333317,357.6286666666666,12.565309333333332,Wheat,Loamy,0.0,0.0,0.0,Low
1994,20,27.17,9.79,7.95,0.01,56.12,1.6,0.64,0.61,1994-01-20,1,01-20,28.617,12.611666666666668,0.058666666666666666,8.618333333333334,1.7893333333333332,-1.4469999999999992,-2.821666666666669,-0.048666666666666664,-0.6683333333333339,-0.18933333333333313,8,25.857142857142858,2.7927333333333317,357.6286666666666,12.565309333333332,Wheat,Loamy,0.0,0.0,0.0,Low
1994,21,28.38,13.05,14.8,0.67,70.46,1.9,0.64,0.61,1994-01-21,1,01-21,28.746,12.534333333333334,0.03266666666666666,8.473333333333333,1.7603333333333333,-0.36599999999999966,0.5156666666666663,0.6373333333333334,6.326666666666668,0.1396666666666666,9,26.33571428571429,2.7927333333333317,357.6286666666666,12.565309333333332,Wheat,Loamy,0.0,0.0,0.031,Low
1994,22,26.98,14.79,13.63,0.0,67.63,2.21,0.64,0.61,1994-01-22,1,01-22,28.685,12.795333333333334,0.003,9.360666666666667,1.8383333333333334,-1.7049999999999983,1.9946666666666655,-0.003,4.269333333333334,0.3716666666666666,10,26.852857142857143,2.7927333333333317,357.6286666666666,12.565309333333332,Wheat,Loamy,0.0,0.0,0.0,Low
1994,23,29.33,14.26,13.27,0.0,62.9,1.96,0.63,0.6,1994-01-23,1,01-23,28.584999999999997,12.478666666666667,0.35500000000000004,8.686,1.8343333333333334,0.745000000000001,1.7813333333333325,-0.35500000000000004,4.584,0.1256666666666666,11,27.419999999999998,2.7927333333333317,357.6286666666666,12.565309333333332,Wheat,Loamy,7.315,0.004,0.0,High
1994,24,29.7,14.25,12.86,0.0,60.08,2.01,0.63,0.59,1994-01-24,1,01-24,28.947333333333333,12.239,0.009333333333333332,7.311000000000001,1.7659999999999998,0.7526666666666664,2.0109999999999992,-0.009333333333333332,5.548999999999999,0.244,12,27.69,2.7927333333333317,357.6286666666666,12.565309333333332,Wheat,Loamy,7.463,0.0,0.0,High
1994,25,30.32,15.3,13.12,0.0,57.82,1.89,0.63,0.59,1994-01-25,1,01-25,29.19633333333333,12.487333333333334,0.007666666666666667,7.561000000000001,1.8386666666666664,1.1236666666666686,2.812666666666667,-0.007666666666666667,5.558999999999998,0.05133333333333345,13,28.195714285714285,2.7927333333333317,357.6286666666666,12.565309333333332,Wheat,Loamy,11.345,0.0,0.0,High
1994,26,30.71,14.56,11.85,0.0,56.15,1.59,0.63,0.58,1994-01-26,1,01-26,29.23933333333333,12.57,0.0006666666666666666,7.962666666666666,1.8143333333333334,1.47066666666667,1.9900000000000002,-0.0006666666666666666,3.8873333333333333,-0.22433333333333327,14,28.94142857142857,2.7927333333333317,357.6286666666666,12.565309333333332,Wheat,Loamy,15.241,0.0,0.0,High
1994,27,31.32,14.33,11.5,0.0,53.74,1.74,0.62,0.57,1994-01-27,1,01-27,29.308333333333334,12.649000000000001,0.0,8.417666666666667,1.9616666666666667,2.0116666666666667,1.6809999999999992,0.0,3.0823333333333327,-0.22166666666666668,15,29.534285714285716,2.7927333333333317,357.6286666666666,12.565309333333332,Wheat,Loamy,21.274,0.0,0.0,High
1994,28,31.55,15.78,11.23,0.0,53.0,1.9,0.62,0.56,1994-01-28,1,01-28,29.398,12.631,0.018666666666666668,7.823333333333334,2.0713333333333335,2.152000000000001,3.148999999999999,-0.018666666666666668,3.4066666666666663,-0.17133333333333356,16,29.98714285714286,2.7927333333333317,357.6286666666666,12.565309333333332,Wheat,Loamy,23.107,0.0,0.0,High
1994,29,30.21,14.76,11.46,0.0,57.97,1.7,0.62,0.55,1994-01-29,1,01-29,29.62366666666667,12.675333333333333,0.001,7.337666666666666,1.8553333333333333,0.5863333333333323,2.084666666666667,-0.001,4.1223333333333345,-0.15533333333333332,17,30.448571428571427,2.7927333333333317,357.6286666666666,12.565309333333332,Wheat,Loamy,6.393,0.0,0.0,High
1994,30,29.08,11.47,7.35,0.0,51.19,1.7,0.61,0.55,1994-01-30,1,01-30,30.01966666666667,12.863,0.09533333333333333,7.578,1.8263333333333334,-0.9396666666666711,-1.392999999999999,-0.09533333333333333,-0.22800000000000065,-0.1263333333333334,18,30.412857142857145,2.7927333333333317,357.6286666666666,12.565309333333332,Wheat,Loamy,0.0,0.002,0.0,Low
1994,31,28.54,11.12,5.18,0.0,45.95,1.8,0.61,0.54,1994-01-31,1,01-31,30.177666666666667,13.249666666666666,0.1,7.832666666666666,1.7906666666666666,-1.637666666666668,-2.129666666666667,-0.1,-2.6526666666666667,0.009333333333333416,19,30.247142857142855,2.7927333333333317,357.6286666666666,12.565309333333332,Wheat,Loamy,0.0,0.002,0.0,Low
1994,32,28.8,10.44,4.1,0.0,43.49,1.56,0.61,0.54,1994-02-01,2,02-01,30.29733333333333,13.498666666666667,0.20233333333333334,8.342,1.8146666666666667,-1.49733333333333,-3.0586666666666673,-0.20233333333333334,-4.242000000000001,-0.2546666666666666,20,30.03,2.7927333333333317,357.6286666666666,12.565309333333332,Wheat,Loamy,0.0,0.004,0.0,Low
1994,33,29.5,11.51,1.68,0.0,33.1,2.96,0.6,0.53,1994-02-02,2,02-02,30.666666666666668,13.825666666666667,0.0036666666666666666,8.534333333333333,1.9276666666666666,-1.1666666666666679,-2.315666666666667,-0.0036666666666666666,-6.854333333333333,1.0323333333333333,21,29.857142857142858,2.7927333333333317,357.6286666666666,12.565309333333332,Wheat,Loamy,0.0,0.0,0.0,Low
1994,34,29.87,12.17,3.93,0.0,36.14,2.4,0.6,0.52,1994-02-03,2,02-03,30.467,14.286333333333333,0.04633333333333334,9.298333333333334,1.9573333333333334,-0.5969999999999978,-2.1163333333333334,-0.04633333333333334,-5.368333333333334,0.44266666666666654,22,29.650000000000002,2.7927333333333317,357.6286666666666,12.565309333333332,Wheat,Loamy,0.0,0.001,0.0,Low
1994,35,30.31,11.96,7.66,0.0,46.58,1.8,0.6,0.52,1994-02-04,2,02-04,30.596333333333334,14.141666666666667,0.01633333333333333,9.212333333333333,1.9,-0.2863333333333351,-2.1816666666666666,-0.01633333333333333,-1.5523333333333333,-0.09999999999999987,23,29.472857142857144,2.7927333333333317,357.6286666666666,12.565309333333332,Wheat,Loamy,0.0,0.0,0.0,Low
1994,36,29.53,15.49,10.55,0.0,54.02,1.96,0.59,0.51,1994-02-05,2,02-05,30.628333333333334,13.790333333333333,0.0,8.647,1.7586666666666666,-1.0983333333333327,1.6996666666666673,0.0,1.9030000000000005,0.20133333333333336,24,29.375714285714285,2.7927333333333317,357.6286666666666,12.565309333333332,Wheat,Loamy,0.0,0.0,0.0,Low
1994,37,30.25,13.91,11.68,0.0,58.58,1.64,0.59,0.51,1994-02-06,2,02-06,30.544,13.818000000000001,0.0003333333333333333,8.468333333333332,1.9313333333333333,-0.2940000000000005,0.09199999999999875,-0.0003333333333333333,3.211666666666668,-0.29133333333333344,25,29.542857142857144,2.7927333333333317,357.6286666666666,12.565309333333332,Wheat,Loamy,0.0,0.0,0.0,Low
1994,38,30.3,15.33,11.26,0.0,57.85,1.97,0.59,0.5,1994-02-07,2,02-07,30.348666666666666,13.66,0.0013333333333333333,8.049666666666667,1.9596666666666667,-0.04866666666666575,1.67,-0.0013333333333333333,3.210333333333333,0.010333333333333306,26,29.794285714285714,2.7927333333333317,357.6286666666666,12.565309333333332,Wheat,Loamy,0.0,0.0,0.0,Low
1994,39,27.06,13.05,10.67,0.0,64.84,2.2,0.59,0.5,1994-02-08,2,02-08,30.206666666666667,13.045,0.050666666666666665,7.296333333333333,1.9083333333333334,-3.1466666666666683,0.005000000000000782,-0.050666666666666665,3.373666666666667,0.29166666666666674,27,29.545714285714286,2.7927333333333317,357.6286666666666,12.565309333333332,Wheat,Loamy,0.0,0.002,0.0,Low
1994,40,28.12,9.87,3.4,0.0,41.7,1.81,0.59,0.5,1994-02-09,2,02-09,30.961333333333336,12.766666666666667,0.006,6.643666666666666,1.9529999999999998,-2.841333333333335,-2.8966666666666683,-0.006,-3.2436666666666665,-0.1429999999999998,28,29.34857142857143,2.7927333333333317,357.6286666666666,12.565309333333332,Wheat,Loamy,0.0,0.0,0.0,Low
1994,41,29.85,10.23,7.3,0.0,50.83,2.46,0.58,0.49,1994-02-10,2,02-10,31.125999999999998,13.712333333333333,0.007333333333333333,7.193,2.0643333333333334,-1.2759999999999962,-3.482333333333333,-0.007333333333333333,0.1070000000000002,0.3956666666666666,29,29.345714285714283,2.7927333333333317,357.6286666666666,12.565309333333332,Wheat,Loamy,0.0,0.0,0.0,Low
1994,42,28.79,13.38,8.65,0.0,56.48,1.75,0.58,0.48,1994-02-11,2,02-11,31.139666666666667,14.012333333333334,0.10366666666666666,7.7056666666666676,1.978,-2.3496666666666677,-0.6323333333333334,-0.10366666666666666,0.9443333333333328,-0.22799999999999998,30,29.12857142857143,2.7927333333333317,357.6286666666666,12.565309333333332,Wheat,Loamy,0.0,0.004,0.0,Low
1994,43,30.24,10.86,6.4,0.0,49.49,1.71,0.58,0.48,1994-02-12,2,02-12,31.458000000000002,14.002999999999998,0.004333333333333333,8.032666666666666,1.8636666666666666,-1.2180000000000035,-3.142999999999999,-0.004333333333333333,-1.6326666666666654,-0.15366666666666662,31,29.23,2.7927333333333317,357.6286666666666,12.565309333333332,Wheat,Loamy,0.0,0.0,0.0,Low
1994,44,30.97,13.45,8.95,0.0,54.86,1.7,0.58,0.47,1994-02-13,2,02-13,31.649,14.848,0.0006666666666666666,8.305333333333333,1.9736666666666667,-0.679000000000002,-1.3980000000000015,-0.0006666666666666666,0.6446666666666658,-0.2736666666666667,32,29.332857142857144,2.7927333333333317,357.6286666666666,12.565309333333332,Wheat,Loamy,0.0,0.0,0.0,Low
1994,45,30.53,12.66,8.91,0.0,54.12,2.09,0.57,0.47,1994-02-14,2,02-14,31.887,14.935,0.0003333333333333333,8.627,1.9469999999999998,-1.3569999999999993,-2.2750000000000004,-0.0003333333333333333,0.2829999999999995,0.14300000000000002,33,29.365714285714287,2.7927333333333317,357.6286666666666,12.565309333333332,Wheat,Loamy,0.0,0.0,0.0,Low
1994,46,30.18,13.7,11.52,0.0,61.79,2.11,0.57,0.47,1994-02-15,2,02-15,31.474,15.054,0.004,8.954333333333333,2.0113333333333334,-1.2940000000000005,-1.354000000000001,-0.004,2.565666666666667,0.09866666666666646,34,29.81142857142857,2.7927333333333317,357.6286666666666,12.565309333333332,Wheat,Loamy,0.0,0.0,0.0,Low
1994,47,30.26,14.53,10.6,0.0,57.22,1.77,0.57,0.46,1994-02-16,2,02-16,31.637333333333334,14.736333333333333,0.008333333333333333,8.725333333333333,2.0476666666666667,-1.3773333333333326,-0.20633333333333326,-0.008333333333333333,1.8746666666666663,-0.27766666666666673,35,30.117142857142856,2.7927333333333317,357.6286666666666,12.565309333333332,Wheat,Loamy,0.0,0.0,0.0,Low
1994,48,31.61,13.32,9.34,0.0,50.04,1.97,0.57,0.46,1994-02-17,2,02-17,32.11033333333333,14.834333333333332,0.001,7.917666666666666,1.9736666666666667,-0.5003333333333302,-1.5143333333333313,-0.001,1.4223333333333334,-0.003666666666666707,36,30.368571428571432,2.7927333333333317,357.6286666666666,12.565309333333332,Wheat,Loamy,0.0,0.0,0.0,Low
1994,49,30.89,15.34,7.65,0.0,44.25,2.01,0.56,0.45,1994-02-18,2,02-18,32.303666666666665,14.800333333333333,0.12766666666666668,7.457,2.0206666666666666,-1.4136666666666642,0.5396666666666672,-0.12766666666666668,0.1930000000000005,-0.010666666666666824,37,30.66857142857143,2.7927333333333317,357.6286666666666,12.565309333333332,Wheat,Loamy,0.0,0.006,0.0,Low
1994,50,31.04,14.82,10.12,0.0,54.7,1.97,0.56,0.45,1994-02-19,2,02-19,32.573,15.131666666666666,0.2773333333333333,8.263333333333334,1.9456666666666667,-1.5330000000000013,-0.31166666666666565,-0.2773333333333333,1.8566666666666656,0.024333333333333318,38,30.782857142857143,2.7927333333333317,357.6286666666666,12.565309333333332,Wheat,Loamy,0.0,0.013,0.0,Low
1994,51,28.87,13.05,13.93,0.0,73.93,2.56,0.56,0.45,1994-02-20,2,02-20,32.922333333333334,15.324333333333334,0.0,7.927666666666667,1.8973333333333333,-4.052333333333333,-2.274333333333333,0.0,6.002333333333333,0.6626666666666667,39,30.482857142857142,2.7927333333333317,357.6286666666666,12.565309333333332,Wheat,Loamy,0.0,0.0,0.0,Low
1994,52,25.93,12.4,13.02,0.0,74.75,3.37,0.56,0.45,1994-02-21,2,02-21,32.977333333333334,15.408,0.0,7.708666666666667,1.9503333333333333,-7.047333333333334,-3.007999999999999,0.0,5.311333333333333,1.4196666666666669,40,29.825714285714287,2.7927333333333317,357.6286666666666,12.565309333333332,Wheat,Loamy,0.0,0.0,0.0,Low
1994,53,26.65,10.07,9.58,0.0,66.34,2.29,0.56,0.45,1994-02-22,2,02-22,33.538666666666664,15.632333333333333,0.0006666666666666666,7.289666666666666,1.8056666666666668,-6.888666666666666,-5.562333333333333,-0.0006666666666666666,2.2903333333333338,0.4843333333333333,41,29.321428571428573,2.7927333333333317,357.6286666666666,12.565309333333332,Wheat,Loamy,0.0,0.0,0.0,Low
1994,54,31.46,10.16,4.9,0.0,44.64,1.9,0.56,0.44,1994-02-23,2,02-23,34.09733333333333,15.748666666666667,0.006666666666666667,7.142333333333334,1.9076666666666666,-2.6373333333333306,-5.588666666666667,-0.006666666666666667,-2.2423333333333337,-0.0076666666666667105,42,29.49285714285714,2.7927333333333317,357.6286666666666,12.565309333333332,Wheat,Loamy,0.0,0.0,0.0,Low
1994,55,33.15,11.68,3.27,0.0,36.17,1.74,0.55,0.43,1994-02-24,2,02-24,33.887,15.968,0.035333333333333335,7.104,1.9383333333333332,-0.7370000000000019,-4.288,-0.035333333333333335,-3.834,-0.19833333333333325,43,29.71285714285714,2.7927333333333317,357.6286666666666,12.565309333333332,Wheat,Loamy,0.0,0.002,0.0,Low
1994,56,33.62,13.56,3.13,0.0,32.52,1.96,0.55,0.42,1994-02-25,2,02-25,33.78033333333333,15.552333333333333,0.0,7.212000000000001,2.004,-0.16033333333333388,-1.9923333333333328,0.0,-4.082000000000001,-0.04400000000000004,44,30.102857142857143,2.7927333333333317,357.6286666666666,12.565309333333332,Wheat,Loamy,0.0,0.0,0.0,Low
1994,57,34.04,13.65,2.29,0.0,31.2,1.81,0.55,0.42,1994-02-26,2,02-26,33.769,15.703333333333331,0.04833333333333333,7.038,1.9326666666666665,0.2710000000000008,-2.053333333333331,-0.04833333333333333,-4.748,-0.12266666666666648,45,30.53142857142857,2.7927333333333317,357.6286666666666,12.565309333333332,Wheat,Loamy,2.963,0.003,0.0,High
1994,58,34.26,14.24,1.9,0.0,29.51,1.82,0.55,0.41,1994-02-27,2,02-27,34.12566666666667,15.897333333333334,0.005333333333333333,7.213666666666667,2.006333333333333,0.13433333333333053,-1.6573333333333338,-0.005333333333333333,-5.313666666666666,-0.18633333333333302,46,31.301428571428573,2.7927333333333317,357.6286666666666,12.565309333333332,Wheat,Loamy,1.506,0.0,0.0,Medium
1994,59,34.39,14.25,4.65,0.0,35.69,2.04,0.55,0.41,1994-02-28,2,02-28,34.339333333333336,16.277666666666665,0.5233333333333333,6.857,2.0536666666666665,0.05066666666666464,-2.027666666666665,-0.5233333333333333,-2.207,-0.013666666666666494,47,32.51,2.7927333333333317,357.6286666666666,12.565309333333332,Wheat,Loamy,0.59,0.031,0.0,Low
1994,60,34.45,14.08,4.04,0.0,34.42,2.02,0.54,0.41,1994-03-01,3,03-01,34.382,16.765333333333334,0.5933333333333333,6.734,1.9426666666666668,0.06800000000000495,-2.6853333333333342,-0.5933333333333333,-2.694,0.07733333333333325,48,33.62428571428571,2.7927333333333317,357.6286666666666,12.565309333333332,Wheat,Loamy,0.819,0.037,0.0,Low
1994,61,34.82,14.95,5.09,0.0,35.48,1.5,0.54,0.4,1994-03-02,3,03-02,34.57033333333333,16.779,0.12966666666666668,7.208,2.02,0.2496666666666698,-1.8290000000000006,-0.12966666666666668,-2.1180000000000003,-0.52,49,34.104285714285716,2.7927333333333317,357.6286666666666,12.565309333333332,Wheat,Loamy,3.049,0.008,0.0,High
1994,62,35.37,17.14,8.69,0.0,40.34,1.67,0.54,0.4,1994-03-03,3,03-03,34.574,17.048,0.06866666666666667,7.682,2.1136666666666666,0.7959999999999994,0.0920000000000023,-0.06866666666666667,1.0079999999999991,-0.44366666666666665,50,34.42142857142857,2.7927333333333317,357.6286666666666,12.565309333333332,Wheat,Loamy,9.811,0.004,0.0,High
1994,63,35.18,16.29,9.17,0.0,42.43,1.84,0.54,0.4,1994-03-04,3,03-04,34.531333333333336,16.985666666666667,0.08233333333333333,7.3469999999999995,1.9826666666666666,0.6486666666666636,-0.6956666666666678,-0.08233333333333333,1.8230000000000004,-0.1426666666666665,51,34.644285714285715,2.7927333333333317,357.6286666666666,12.565309333333332,Wheat,Loamy,8.047,0.005,0.0,High
1994,64,35.53,16.71,6.83,0.0,35.6,1.96,0.54,0.39,1994-03-05,3,03-05,34.71366666666667,16.805666666666667,0.004666666666666667,6.960333333333334,2.009333333333333,0.8163333333333327,-0.09566666666666634,-0.004666666666666667,-0.13033333333333363,-0.04933333333333323,52,34.857142857142854,2.7927333333333317,357.6286666666666,12.565309333333332,Wheat,Loamy,10.189,0.0,0.0,High
1994,65,35.74,17.71,6.8,0.0,33.99,2.07,0.53,0.39,1994-03-06,3,03-06,34.556666666666665,16.94,0.008666666666666666,7.03,2.0753333333333335,1.1833333333333371,0.7699999999999996,-0.008666666666666666,-0.23000000000000043,-0.005333333333333634,53,35.06857142857143,2.7927333333333317,357.6286666666666,12.565309333333332,Wheat,Loamy,14.859,0.001,0.0,High
1994,66,35.25,17.45,5.69,0.0,32.99,2.4,0.53,0.38,1994-03-07,3,03-07,34.474666666666664,16.58833333333333,0.04700000000000001,7.135000000000001,2.128,0.7753333333333359,0.8616666666666681,-0.04700000000000001,-1.4450000000000003,0.2719999999999998,54,35.191428571428574,2.7927333333333317,357.6286666666666,12.565309333333332,Wheat,Loamy,9.77,0.003,0.0,High
1994,67,35.69,16.46,2.88,0.0,26.89,2.47,0.53,0.38,1994-03-08,3,03-08,34.75666666666667,16.586333333333332,0.04933333333333334,7.040666666666667,2.12,0.93333333333333,-0.1263333333333314,-0.04933333333333334,-4.160666666666667,0.3500000000000001,55,35.36857142857143,2.7927333333333317,357.6286666666666,12.565309333333332,Wheat,Loamy,11.82,0.004,0.0,High
1994,68,36.78,15.76,2.6,0.0,26.64,1.94,0.53,0.38,1994-03-09,3,03-09,34.89966666666667,17.147,0.2903333333333333,7.557333333333333,2.038333333333333,1.8803333333333327,-1.3869999999999987,-0.2903333333333333,-4.957333333333333,-0.09833333333333316,56,35.64857142857143,2.7927333333333317,357.6286666666666,12.565309333333332,Wheat,Loamy,24.002,0.021,0.0,High
1994,69,37.13,17.06,2.54,0.0,25.36,2.21,0.53,0.37,1994-03-10,3,03-10,34.90933333333333,17.308,0.08366666666666668,7.451,2.1226666666666665,2.2206666666666734,-0.2480000000000011,-0.08366666666666668,-4.911,0.08733333333333348,57,35.9,2.7927333333333317,357.6286666666666,12.565309333333332,Wheat,Loamy,28.546,0.006,0.0,High
1994,70,36.51,19.19,3.58,0.0,28.73,2.45,0.52,0.37,1994-03-11,3,03-11,34.95399999999999,17.676333333333332,0.035333333333333335,8.412333333333333,2.083666666666667,1.5560000000000045,1.5136666666666692,-0.035333333333333335,-4.832333333333333,0.3663333333333334,58,36.089999999999996,2.7927333333333317,357.6286666666666,12.565309333333332,Wheat,Loamy,20.108,0.003,0.0,High
